Cell ID,Plate name,Brain area,Sample name,Reverse transcription date,Reverse transcription thermal block,TSO freeze thaw cycles,Pre PCR delay days,cDNA ampure beads purification date,cDNA concentration measurement date,Library prep date,Library PCR thermal block,Index kit used,Pool name,Type
X55A8_S57,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55A9_S65,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55B10_S74,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55B12_S90,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55B3_S18,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,Endothelial
X55B6_S42,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55B7_S50,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55B8_S58,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,Mural
X55B9_S66,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55C10_S75,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55C4_S27,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55C6_S43,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55C7_S51,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55C8_S59,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55C9_S67,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55D10_S76,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,Mural
X55D11_S84,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55D12_S92,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55D4_S28,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55D7_S52,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55D8_S60,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55D9_S68,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55E12_S93,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55E3_S21,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55E6_S45,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55E7_S53,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55E9_S69,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55F10_S78,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55F11_S86,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55F1_S6,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55F3_S22,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55F4_S30,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55F8_S62,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55F9_S70,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55G11_S87,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X55G3_S23,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55G6_S47,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55G9_S71,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,Endothelial
X55H11_S88,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST3
X55H3_S24,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55H4_S32,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST2
X55H7_S56,55,Cortex,1C,7.10.2016,3,1,0,20.10.2016,8.11.2016,23.11.2016,1,B,C,AST1
X58A3_S209,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST4
X58B9_S258,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST4
X58D8_S252,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58E10_S269,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58E11_S277,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST4
X58E9_S261,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST2
X58G10_S271,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST3
X58G11_S279,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58G7_S247,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58G8_S255,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58G9_S263,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X58H7_S248,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST4
X58H8_S256,58,Hippocampus,1H,6.10.2016,1,0,0,10.10.2016,16.11.2016,21.11.2016,2,A,C,AST1
X65A10_S73,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST1
X65A11_S81,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A12_S89,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A1_S1,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A2_S9,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65A3_S17,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A4_S25,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65A5_S33,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65A6_S41,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A7_S49,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65A9_S65,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65B10_S74,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65B11_S82,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65B3_S18,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65B4_S26,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65B5_S34,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65B7_S50,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65B8_S58,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65B9_S66,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Endothelial
X65C10_S75,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65C11_S83,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST1
X65C1_S3,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65C2_S11,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65C3_S19,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65C4_S27,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65C5_S35,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65C7_S51,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65C8_S59,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65C9_S67,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D10_S76,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,(none)
X65D11_S84,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65D12_S92,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D1_S4,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65D2_S12,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D3_S20,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D4_S28,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D6_S44,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65D8_S60,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65D9_S68,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65E10_S77,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65E11_S85,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65E12_S93,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65E1_S5,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65E2_S13,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST1
X65E4_S29,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65E5_S37,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65E8_S61,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65E9_S69,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F11_S86,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65F1_S6,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F2_S14,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F4_S30,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65F5_S38,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F6_S46,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F8_S62,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65F9_S70,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65G10_S79,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,(none)
X65G11_S87,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65G2_S15,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65G3_S23,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65G4_S31,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65G5_S39,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST5
X65G7_S55,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65G8_S63,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65G9_S71,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST3
X65H10_S80,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65H11_S88,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,Mural
X65H2_S16,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST1
X65H7_S56,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X65H8_S64,65,Cortex,1C,10.10.2016,1,0,0,19.10.2016,8.11.2016,22.11.2016-2,1,B,F,AST2
X68A10_S73,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68A11_S81,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A12_S89,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A1_S1,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A2_S9,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A3_S17,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68A5_S33,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Mural
X68A6_S41,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A7_S49,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68A9_S65,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68B10_S74,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Mural
X68B11_S82,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST5
X68B12_S90,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Mural
X68B2_S10,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST3
X68B3_S18,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68B4_S26,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68B6_S42,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C10_S75,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C12_S91,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C1_S3,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C2_S11,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C3_S19,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C4_S27,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68C5_S35,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68C7_S51,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68D12_S92,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68D1_S4,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68D2_S12,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST3
X68D5_S36,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Mural
X68D6_S44,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68D7_S52,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68D8_S60,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68D9_S68,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68E10_S77,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST3
X68E1_S5,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68E2_S13,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68E3_S21,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Mural
X68E5_S37,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68E7_S53,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68E9_S69,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68F10_S78,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68F11_S86,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68F1_S6,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68F2_S14,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,Oligodendrocytic
X68F5_S38,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68F6_S46,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68F7_S54,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68F8_S62,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68G10_S79,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68G2_S15,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68G4_S31,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST3
X68G5_S39,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68G6_S47,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68G8_S63,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST3
X68G9_S71,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H10_S80,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H11_S88,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H1_S8,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H2_S16,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H3_S24,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H4_S32,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST4
X68H6_S48,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H8_S64,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X68H9_S72,68,Hippocampus,1H,6.10.2016,3,0,0,11.10.2016,8.11.2016,22.11.2016-2,2,B,A,AST1
X75A10_S265,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,(none)
X75A12_S281,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Mural
X75A1_S193,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75A2_S201,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75A6_S233,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75A8_S249,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75A9_S257,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75B11_S274,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75B12_S282,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75B3_S210,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75B4_S218,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75B5_S226,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST4
X75B6_S234,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75B8_S250,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75B9_S258,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75C10_S267,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75C11_S275,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75C12_S283,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Endothelial
X75C3_S211,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Endothelial
X75C5_S227,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75C6_S235,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75C7_S243,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75D10_S268,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75D11_S276,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST1
X75D3_S212,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST1
X75D4_S220,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
